Loan_ID,Application_Date,Age,Gender,Region,Annual_Income,Employment_Years,Home_Ownership,Education,Loan_Purpose,Credit_Score,Previous_Defaults,Loan_Amount_Requested,Application_Status,Funded_Amount,Interest_Rate,Loan_Term_Months,Loan_Status,Loan_Quality,Total_Received,Total_Interest_Received
LN104838,17-08-2023,24,Male,North,78800,26,OWN,Bachelor's,Education,527,0,7100,Approved,6670,14.62,12,Fully Paid,Good Loan,6670,487.58
LN104839,04-06-2024,42,Female,North,33500,5,OWN,High School,Personal,676,0,39600,Rejected,0,,24,Not Funded,N/A,0,0
LN104840,01-05-2024,38,Male,South,71000,5,RENT,Bachelor's,Home Improvement,444,0,2000,Rejected,0,,24,Not Funded,N/A,0,0
LN104841,21-11-2022,55,Male,West,82000,3,RENT,High School,Debt Consolidation,379,1,13200,Rejected,0,,12,Not Funded,N/A,0,0
LN104842,05-09-2024,37,Male,South,39800,2,OWN,Bachelor's,Debt Consolidation,338,0,31000,Rejected,0,,12,Not Funded,N/A,0,0
LN104843,13-08-2024,44,Male,North,36400,23,RENT,Bachelor's,Personal,396,0,21300,Rejected,0,,60,Not Funded,N/A,0,0
LN104844,12-06-2024,22,Male,West,25700,17,MORTGAGE,High School,Business,545,2,13200,Rejected,0,,60,Not Funded,N/A,0,0
LN104845,24-05-2022,33,Male,South,138000,31,MORTGAGE,High School,Car,632,0,39700,Approved,38730,10.69,24,Current,Good Loan,13414.23,716.99
LN104846,19-01-2023,35,Female,North,39000,20,RENT,High School,Business,702,0,25100,Approved,22050,10.9,60,Fully Paid,Good Loan,22050,1201.72
LN104847,04-08-2022,25,Female,South,102500,28,MORTGAGE,Bachelor's,Home Improvement,577,0,12500,Approved,12410,15.27,48,Charged Off,Bad Loan,4742.48,362.09
LN104848,20-11-2022,23,Male,North,49300,31,RENT,High School,Debt Consolidation,307,0,34100,Rejected,0,,36,Not Funded,N/A,0,0
LN104849,04-11-2024,57,Male,East,88800,24,RENT,High School,Car,663,1,6900,Rejected,0,,24,Not Funded,N/A,0,0
LN104850,05-08-2022,57,Female,West,70400,11,MORTGAGE,Master's,Debt Consolidation,751,0,19100,Approved,17440,6.37,24,Current,Good Loan,8573.41,273.06
LN104851,08-08-2024,57,Female,West,139500,8,MORTGAGE,Bachelor's,Personal,551,0,33700,Approved,28660,11.48,60,Current,Good Loan,11197.82,642.75
LN104852,02-07-2022,23,Male,South,103800,6,OWN,Bachelor's,Debt Consolidation,317,0,39400,Rejected,0,,36,Not Funded,N/A,0,0
LN104853,27-09-2022,55,Male,North,59600,13,MORTGAGE,Bachelor's,Debt Consolidation,689,0,15900,Approved,14200,7.62,36,Fully Paid,Good Loan,14200,541.02
LN104854,02-08-2024,43,Male,North,62300,19,RENT,High School,Debt Consolidation,541,0,6400,Rejected,0,,12,Not Funded,N/A,0,0
LN104855,19-05-2024,48,Male,South,73500,19,MORTGAGE,High School,Car,552,0,23100,Rejected,0,,24,Not Funded,N/A,0,0
LN104856,12-04-2023,50,Female,North,181100,9,MORTGAGE,Bachelor's,Debt Consolidation,303,1,37800,Rejected,0,,12,Not Funded,N/A,0,0
LN104857,01-11-2022,38,Female,South,55900,10,OWN,Bachelor's,Home Improvement,672,0,27000,Approved,25660,7.55,60,Fully Paid,Good Loan,25660,968.66
LN104858,21-04-2022,56,Female,North,30300,18,MORTGAGE,Bachelor's,Debt Consolidation,724,0,24500,Approved,22190,9.01,36,Current,Good Loan,18281.08,823.56
LN104859,10-10-2024,53,Male,East,60500,18,MORTGAGE,Bachelor's,Debt Consolidation,478,1,13100,Rejected,0,,12,Not Funded,N/A,0,0
LN104860,20-08-2022,46,Male,South,40600,5,RENT,Bachelor's,Business,311,0,24600,Rejected,0,,36,Not Funded,N/A,0,0
LN104861,18-08-2023,60,Female,North,59600,7,OWN,High School,Personal,592,0,35500,Rejected,0,,12,Not Funded,N/A,0,0
LN104862,22-06-2022,37,Male,South,90900,0,MORTGAGE,Master's,Car,558,0,15600,Approved,14060,14.46,12,Charged Off,Bad Loan,3532.95,255.43
LN104863,30-08-2024,60,Male,North,68000,22,RENT,Bachelor's,Debt Consolidation,728,0,10400,Approved,9660,8.79,36,Fully Paid,Good Loan,9660,424.56
LN104864,27-10-2024,27,Male,West,41500,9,MORTGAGE,Master's,Car,594,0,19800,Approved,17830,11.5,60,Fully Paid,Good Loan,17830,1025.23
LN104865,30-06-2023,28,Male,South,49400,1,MORTGAGE,Master's,Business,632,0,15700,Approved,14160,11.91,48,Charged Off,Bad Loan,3952.04,235.34
LN104866,02-07-2023,51,Male,North,33500,1,RENT,High School,Debt Consolidation,411,2,19300,Rejected,0,,48,Not Funded,N/A,0,0
LN104867,02-06-2023,32,Male,South,96200,14,MORTGAGE,PhD,Education,505,1,4700,Rejected,0,,24,Not Funded,N/A,0,0
LN104868,02-07-2024,51,Female,South,78400,19,RENT,Master's,Debt Consolidation,521,1,14100,Rejected,0,,48,Not Funded,N/A,0,0
LN104869,03-08-2022,64,Female,West,33200,20,MORTGAGE,PhD,Car,829,0,33200,Approved,28710,5.91,36,Fully Paid,Good Loan,28710,848.38
LN104870,14-05-2022,39,Male,Central,168500,29,RENT,Bachelor's,Education,312,0,16600,Rejected,0,,24,Not Funded,N/A,0,0
LN104871,12-10-2022,30,Female,North,49100,23,RENT,Master's,Debt Consolidation,569,0,38700,Approved,37020,12.63,48,Fully Paid,Good Loan,37020,2337.81
LN104872,17-11-2023,59,Male,West,61900,1,RENT,Bachelor's,Business,339,0,28600,Rejected,0,,48,Not Funded,N/A,0,0
LN104873,27-11-2022,32,Male,South,46500,21,MORTGAGE,Master's,Business,804,0,15300,Approved,13560,6.97,12,Charged Off,Bad Loan,2525.53,88.01
LN104874,12-06-2024,40,Female,North,65400,28,RENT,Bachelor's,Business,514,1,10800,Rejected,0,,12,Not Funded,N/A,0,0
LN104875,17-06-2024,57,Male,North,56500,13,OWN,Master's,Home Improvement,603,0,27700,Approved,26620,10.76,48,Current,Good Loan,11224.5,603.88
LN104876,19-03-2022,61,Male,Central,28900,4,RENT,Bachelor's,Business,821,0,12800,Approved,12770,7.15,24,Current,Good Loan,3667.95,131.13
LN104877,04-08-2024,27,Female,South,91900,23,MORTGAGE,Bachelor's,Business,420,0,37100,Approved,32060,17.84,36,Current,Good Loan,28310.69,2525.31
LN104878,19-11-2023,34,Female,Central,37300,25,MORTGAGE,Master's,Medical,609,0,5500,Approved,5000,10.74,48,Fully Paid,Good Loan,5000,268.5
LN104879,21-01-2022,31,Male,South,81900,1,OWN,Bachelor's,Personal,604,0,2100,Approved,1940,10.8,36,Fully Paid,Good Loan,1940,104.76
LN104880,20-07-2023,27,Male,North,48800,33,RENT,High School,Debt Consolidation,725,0,9600,Approved,9130,7.57,24,Charged Off,Bad Loan,2173.73,82.28
LN104881,06-04-2024,49,Male,West,55700,22,RENT,High School,Business,758,0,24700,Approved,23420,5.29,60,Fully Paid,Good Loan,23420,619.46
LN104882,28-06-2022,30,Male,Central,67300,34,MORTGAGE,PhD,Medical,501,0,33600,Rejected,0,,24,Not Funded,N/A,0,0
LN104883,18-12-2024,49,Male,West,57600,14,MORTGAGE,Master's,Debt Consolidation,711,0,7600,Approved,7420,9.22,60,Charged Off,Bad Loan,0.09,0
LN104884,23-06-2024,29,Male,West,75700,2,RENT,Bachelor's,Personal,519,1,23800,Rejected,0,,12,Not Funded,N/A,0,0
LN104885,31-10-2023,56,Female,South,39400,11,RENT,PhD,Debt Consolidation,454,1,6600,Rejected,0,,36,Not Funded,N/A,0,0
LN104886,10-07-2022,30,Male,North,86400,16,RENT,High School,Car,623,0,23000,Approved,20950,12.25,12,Charged Off,Bad Loan,7191.15,440.46
LN104887,09-12-2023,39,Male,North,34100,26,RENT,High School,Education,639,0,1700,Approved,1700,10.69,36,Current,Good Loan,1276.43,68.23
LN104888,24-11-2024,51,Male,South,35900,18,RENT,Bachelor's,Business,689,0,22800,Approved,20840,9.93,24,Fully Paid,Good Loan,20840,1034.71
LN104889,14-01-2023,37,Male,Central,70300,20,MORTGAGE,Bachelor's,Car,485,0,21300,Approved,20290,15.47,48,Fully Paid,Good Loan,20290,1569.43
LN104890,22-01-2023,29,Female,West,86900,23,MORTGAGE,Bachelor's,Personal,433,1,2700,Rejected,0,,48,Not Funded,N/A,0,0
LN104891,25-08-2022,53,Male,West,61600,23,OWN,Bachelor's,Personal,446,2,27900,Rejected,0,,60,Not Funded,N/A,0,0
LN104892,08-09-2023,54,Female,South,106000,18,RENT,High School,Education,412,0,23300,Rejected,0,,48,Not Funded,N/A,0,0
LN104893,10-10-2022,44,Female,West,37200,30,MORTGAGE,Master's,Home Improvement,828,1,25300,Approved,23800,5.85,36,Fully Paid,Good Loan,23800,696.15
LN104894,01-01-2022,29,Female,Central,32100,19,RENT,Bachelor's,Car,732,0,21700,Approved,21270,7.69,48,Fully Paid,Good Loan,21270,817.83
LN104895,09-04-2023,27,Male,East,79000,14,RENT,PhD,Education,686,0,29200,Approved,24900,8.81,12,Charged Off,Bad Loan,2557.98,112.68
LN104896,24-08-2024,36,Female,South,57200,34,MORTGAGE,Master's,Home Improvement,665,0,21500,Approved,19900,11.96,48,Fully Paid,Good Loan,19900,1190.02
LN104897,21-06-2022,39,Male,West,77900,34,MORTGAGE,Bachelor's,Personal,333,0,37000,Rejected,0,,12,Not Funded,N/A,0,0
LN104898,22-04-2024,59,Male,East,34100,32,OWN,High School,Medical,361,0,37800,Rejected,0,,60,Not Funded,N/A,0,0
LN104899,21-11-2023,26,Male,Central,44400,17,MORTGAGE,PhD,Business,743,0,29300,Approved,25710,9.33,60,Fully Paid,Good Loan,25710,1199.37
LN104900,29-07-2023,31,Male,South,118700,16,RENT,High School,Business,495,0,36600,Approved,33690,14.63,24,Charged Off,Bad Loan,8468.22,619.45
LN104901,14-06-2022,32,Male,North,49500,7,RENT,High School,Personal,386,0,37000,Rejected,0,,24,Not Funded,N/A,0,0
LN104902,18-01-2023,62,Male,East,102900,19,MORTGAGE,High School,Home Improvement,553,0,11200,Approved,10470,13.03,24,Charged Off,Bad Loan,2466.09,160.67
LN104903,28-07-2022,33,Male,South,76800,10,MORTGAGE,PhD,Debt Consolidation,426,0,39800,Approved,36870,18.07,12,Current,Good Loan,21972.44,1985.21
LN104904,12-08-2022,32,Female,East,47600,29,RENT,Master's,Business,461,0,11400,Rejected,0,,24,Not Funded,N/A,0,0
LN104905,03-01-2022,41,Male,North,102300,26,MORTGAGE,PhD,Car,615,0,1700,Approved,1690,12.73,60,Current,Good Loan,1194.14,76.01
LN104906,07-01-2023,30,Male,Central,62700,13,OWN,Bachelor's,Business,471,0,38500,Approved,34730,15.73,48,Fully Paid,Good Loan,34730,2731.51
LN104907,03-09-2023,40,Female,Central,54500,14,MORTGAGE,High School,Medical,698,1,9700,Approved,8610,10.25,12,Current,Good Loan,7690.1,394.12
LN104908,26-04-2022,56,Male,North,52300,11,MORTGAGE,Master's,Debt Consolidation,630,0,23800,Rejected,0,,24,Not Funded,N/A,0,0
LN104909,23-03-2023,48,Female,North,66000,19,OWN,Bachelor's,Education,658,0,38900,Approved,35480,13.46,24,Charged Off,Bad Loan,6706.88,451.37
LN104910,19-02-2023,44,Female,East,32600,16,MORTGAGE,Bachelor's,Debt Consolidation,551,0,2900,Rejected,0,,60,Not Funded,N/A,0,0
LN104911,10-06-2024,25,Male,West,81200,25,RENT,High School,Business,308,0,11500,Approved,10960,19.71,48,Fully Paid,Good Loan,10960,1080.11
LN104912,13-11-2024,57,Male,North,66100,13,RENT,High School,Business,538,0,24700,Rejected,0,,36,Not Funded,N/A,0,0
LN104913,25-10-2023,32,Female,North,41900,24,MORTGAGE,Master's,Personal,334,2,30700,Rejected,0,,48,Not Funded,N/A,0,0
LN104914,09-12-2024,55,Female,East,30600,25,RENT,High School,Debt Consolidation,682,0,32500,Approved,30020,8.55,24,Charged Off,Bad Loan,10633.87,454.6
LN104915,19-12-2023,60,Female,West,48400,24,MORTGAGE,High School,Debt Consolidation,500,1,35500,Rejected,0,,24,Not Funded,N/A,0,0
LN104916,16-11-2024,22,Male,South,60600,24,OWN,Bachelor's,Debt Consolidation,532,1,7600,Rejected,0,,48,Not Funded,N/A,0,0
LN104917,28-09-2022,61,Female,West,58100,26,RENT,High School,Debt Consolidation,795,0,15400,Approved,14980,4,48,Current,Good Loan,13246.68,264.93
LN104918,16-07-2023,59,Male,Central,58000,11,MORTGAGE,High School,Debt Consolidation,376,0,28900,Rejected,0,,60,Not Funded,N/A,0,0
LN104919,14-03-2024,62,Male,North,73400,19,MORTGAGE,Master's,Car,517,0,28900,Rejected,0,,36,Not Funded,N/A,0,0
LN104920,04-09-2022,29,Male,East,32300,15,RENT,Bachelor's,Home Improvement,673,0,13000,Rejected,0,,12,Not Funded,N/A,0,0
LN104921,22-01-2023,42,Male,North,52600,24,MORTGAGE,Master's,Car,352,1,12900,Rejected,0,,12,Not Funded,N/A,0,0
LN104922,03-12-2023,25,Female,North,61900,26,MORTGAGE,Bachelor's,Debt Consolidation,557,0,13500,Rejected,0,,36,Not Funded,N/A,0,0
LN104923,13-07-2023,32,Female,North,66700,17,MORTGAGE,High School,Car,431,0,35800,Approved,32300,16.44,60,Fully Paid,Good Loan,32300,2655.06
LN104924,30-08-2024,21,Female,South,81200,9,RENT,Bachelor's,Debt Consolidation,694,0,36500,Approved,34630,10.18,48,Fully Paid,Good Loan,34630,1762.67
LN104925,10-09-2024,64,Male,West,49400,29,MORTGAGE,High School,Personal,548,0,1600,Approved,1370,11.83,24,Fully Paid,Good Loan,1370,81.04
LN104926,18-12-2022,42,Male,East,55500,0,RENT,High School,Medical,697,0,13700,Approved,13410,10.35,36,Fully Paid,Good Loan,13410,693.97
LN104927,23-01-2024,58,Female,South,38800,3,MORTGAGE,High School,Home Improvement,368,0,16300,Rejected,0,,60,Not Funded,N/A,0,0
LN104928,20-02-2024,39,Male,North,64500,22,RENT,High School,Business,722,0,39300,Approved,36980,8.2,36,Fully Paid,Good Loan,36980,1516.18
LN104929,21-10-2024,36,Female,East,36600,6,MORTGAGE,Bachelor's,Personal,639,0,37800,Approved,32200,10.64,24,Fully Paid,Good Loan,32200,1713.04
LN104930,30-06-2023,51,Female,North,70100,29,RENT,High School,Business,673,0,25500,Approved,23070,8.11,12,Current,Good Loan,9054.98,367.18
LN104931,20-03-2022,23,Female,South,92200,25,RENT,High School,Debt Consolidation,573,0,2800,Rejected,0,,48,Not Funded,N/A,0,0
LN104932,30-11-2022,43,Male,East,66900,0,RENT,Master's,Business,556,0,8500,Approved,7440,12.49,60,Current,Good Loan,4277.64,267.14
LN104933,07-06-2024,62,Female,Central,96500,28,MORTGAGE,High School,Car,815,0,17900,Approved,16420,6.25,12,Charged Off,Bad Loan,1570.37,49.07
LN104934,17-05-2023,38,Female,North,44200,24,RENT,High School,Personal,567,2,38400,Rejected,0,,24,Not Funded,N/A,0,0
LN104935,04-02-2024,46,Male,West,31600,25,MORTGAGE,Bachelor's,Business,656,1,4700,Rejected,0,,36,Not Funded,N/A,0,0
LN104936,09-07-2024,33,Female,North,50400,16,RENT,Master's,Debt Consolidation,607,0,31900,Approved,30680,11.02,60,Current,Good Loan,12526.18,690.19
LN104937,04-07-2023,38,Male,East,41100,30,MORTGAGE,High School,Medical,826,1,8500,Approved,7470,5.84,60,Charged Off,Bad Loan,229.37,6.7
LN104938,14-01-2022,23,Male,East,43400,7,MORTGAGE,High School,Personal,790,0,20800,Approved,18040,8.09,12,Fully Paid,Good Loan,18040,729.72
LN104939,27-01-2023,43,Female,West,19900,4,RENT,Bachelor's,Business,497,1,30900,Rejected,0,,12,Not Funded,N/A,0,0
LN104940,06-11-2022,23,Female,East,58600,0,RENT,Bachelor's,Home Improvement,650,0,28000,Rejected,0,,24,Not Funded,N/A,0,0
LN104941,21-01-2023,45,Female,South,54700,14,RENT,High School,Business,517,0,31300,Rejected,0,,12,Not Funded,N/A,0,0
LN104942,31-08-2024,47,Male,South,79200,6,MORTGAGE,High School,Debt Consolidation,307,0,32700,Rejected,0,,60,Not Funded,N/A,0,0
LN104943,06-12-2022,64,Male,North,69500,26,RENT,High School,Personal,530,1,12900,Approved,11790,11.34,48,Charged Off,Bad Loan,324.56,18.4
LN104944,20-08-2023,47,Female,East,50100,34,MORTGAGE,High School,Car,392,0,15200,Rejected,0,,24,Not Funded,N/A,0,0
LN104945,27-01-2024,59,Male,Central,81700,26,RENT,High School,Debt Consolidation,315,0,32800,Rejected,0,,24,Not Funded,N/A,0,0
LN104946,11-11-2024,45,Male,East,80700,19,MORTGAGE,Bachelor's,Personal,495,0,2500,Rejected,0,,48,Not Funded,N/A,0,0
LN104947,18-10-2022,44,Male,West,43500,17,MORTGAGE,High School,Personal,763,0,21100,Approved,20290,6.59,24,Current,Good Loan,4478.62,147.57
LN104948,02-11-2022,28,Male,South,59200,1,RENT,Bachelor's,Home Improvement,504,0,36900,Rejected,0,,24,Not Funded,N/A,0,0
LN104949,26-09-2023,29,Female,South,106900,29,MORTGAGE,Bachelor's,Education,426,0,35500,Rejected,0,,12,Not Funded,N/A,0,0
LN104950,17-09-2023,57,Female,South,62800,29,OWN,High School,Debt Consolidation,459,0,32400,Rejected,0,,24,Not Funded,N/A,0,0
LN104951,27-07-2024,50,Male,North,37400,6,RENT,Master's,Debt Consolidation,800,1,1800,Approved,1690,7.46,60,Current,Good Loan,1383.37,51.6
LN104952,27-04-2024,39,Male,South,32700,12,MORTGAGE,PhD,Business,765,2,35600,Rejected,0,,12,Not Funded,N/A,0,0
LN104953,18-03-2023,36,Male,West,27900,32,RENT,High School,Debt Consolidation,797,0,36600,Approved,31900,6.14,36,Fully Paid,Good Loan,31900,979.33
LN104954,18-05-2023,44,Male,South,21600,29,MORTGAGE,High School,Car,747,0,26900,Approved,26010,6.7,60,Fully Paid,Good Loan,26010,871.34
LN104955,10-05-2022,64,Male,West,43600,29,RENT,Bachelor's,Personal,763,0,12700,Approved,11700,9.71,36,Fully Paid,Good Loan,11700,568.04
LN104956,20-08-2023,41,Male,West,50100,22,OWN,High School,Debt Consolidation,641,0,20100,Rejected,0,,12,Not Funded,N/A,0,0
LN104957,11-05-2024,56,Female,South,34900,23,RENT,Master's,Debt Consolidation,807,1,30700,Approved,27820,6.82,60,Fully Paid,Good Loan,27820,948.66
LN104958,16-08-2023,60,Female,West,39800,19,MORTGAGE,High School,Debt Consolidation,583,0,32700,Rejected,0,,12,Not Funded,N/A,0,0
LN104959,25-09-2024,59,Male,South,35300,27,MORTGAGE,Bachelor's,Personal,450,0,14400,Rejected,0,,36,Not Funded,N/A,0,0
LN104960,21-11-2022,26,Female,South,26600,18,RENT,High School,Medical,512,0,13700,Approved,12350,13.2,48,Fully Paid,Good Loan,12350,815.1
LN104961,28-12-2024,25,Female,South,50200,12,RENT,Bachelor's,Education,621,0,29700,Approved,29110,11.88,24,Charged Off,Bad Loan,1646.36,97.79
LN104962,24-03-2023,34,Male,North,73200,15,MORTGAGE,High School,Medical,487,2,27800,Rejected,0,,48,Not Funded,N/A,0,0
LN104963,29-03-2024,62,Male,West,43100,14,RENT,Bachelor's,Debt Consolidation,482,0,21000,Rejected,0,,48,Not Funded,N/A,0,0
LN104964,10-12-2023,24,Male,Central,90300,10,OWN,Master's,Debt Consolidation,683,2,17400,Rejected,0,,12,Not Funded,N/A,0,0
LN104965,22-09-2022,28,Male,South,58000,11,OWN,PhD,Home Improvement,324,0,26600,Rejected,0,,12,Not Funded,N/A,0,0
LN104966,04-09-2023,44,Female,North,81000,21,MORTGAGE,Bachelor's,Education,836,0,2300,Approved,2130,5.25,24,Fully Paid,Good Loan,2130,55.91
LN104967,11-04-2024,31,Female,South,55000,24,MORTGAGE,Bachelor's,Education,613,2,4000,Rejected,0,,48,Not Funded,N/A,0,0
LN104968,05-11-2023,37,Male,West,73300,2,RENT,Bachelor's,Debt Consolidation,337,0,23400,Rejected,0,,60,Not Funded,N/A,0,0
LN104969,06-06-2022,41,Female,South,28700,23,OWN,Bachelor's,Home Improvement,601,0,9200,Approved,8200,11.95,12,Charged Off,Bad Loan,1977.04,118.13
LN104970,08-09-2022,46,Female,East,79200,24,RENT,High School,Education,668,0,31200,Approved,27160,10.12,48,Current,Good Loan,6218.66,314.66
LN104971,27-05-2024,63,Male,West,54300,8,RENT,Bachelor's,Home Improvement,399,0,31100,Rejected,0,,36,Not Funded,N/A,0,0
LN104972,14-06-2023,64,Male,South,88800,27,RENT,Master's,Debt Consolidation,687,0,28700,Approved,28650,8.02,12,Current,Good Loan,22987.7,921.81
LN104973,23-11-2022,47,Female,Central,48400,29,OWN,Master's,Debt Consolidation,745,1,36200,Approved,35290,10.09,24,Fully Paid,Good Loan,35290,1780.38
LN104974,18-08-2024,36,Female,South,118600,6,RENT,Bachelor's,Debt Consolidation,769,0,6500,Approved,6250,6.94,48,Fully Paid,Good Loan,6250,216.88
LN104975,13-06-2024,46,Female,Central,68900,10,OWN,High School,Education,354,0,11100,Rejected,0,,12,Not Funded,N/A,0,0
LN104976,07-04-2022,53,Female,North,36000,9,MORTGAGE,Master's,Debt Consolidation,795,0,10800,Approved,9220,9.01,24,Fully Paid,Good Loan,9220,415.36
LN104977,28-05-2023,51,Male,North,90000,2,RENT,PhD,Car,426,0,31500,Rejected,0,,24,Not Funded,N/A,0,0
LN104978,04-08-2022,26,Male,West,33700,18,MORTGAGE,Bachelor's,Debt Consolidation,620,0,21300,Approved,20470,11.23,36,Current,Good Loan,13422.54,753.68
LN104979,05-05-2022,64,Male,West,32800,1,RENT,Master's,Business,367,0,10900,Rejected,0,,24,Not Funded,N/A,0,0
LN104980,28-02-2022,28,Male,West,96800,16,RENT,PhD,Personal,695,0,6300,Approved,6150,11.62,12,Current,Good Loan,4763.57,276.76
LN104981,10-06-2022,27,Female,South,63000,28,MORTGAGE,Bachelor's,Debt Consolidation,452,0,35800,Rejected,0,,12,Not Funded,N/A,0,0
LN104982,11-10-2022,54,Female,Central,56000,1,RENT,Bachelor's,Home Improvement,448,0,28000,Rejected,0,,60,Not Funded,N/A,0,0
LN104983,16-04-2022,64,Female,North,43200,15,RENT,Bachelor's,Home Improvement,702,0,21600,Approved,18860,9.85,48,Fully Paid,Good Loan,18860,928.85
LN104984,16-08-2022,34,Male,North,78800,9,RENT,Bachelor's,Home Improvement,525,0,38700,Approved,34330,13.94,48,Current,Good Loan,24796.07,1728.29
LN104985,14-11-2022,36,Male,South,47900,3,MORTGAGE,High School,Education,609,0,34100,Approved,29690,10.92,36,Current,Good Loan,7146.35,390.19
LN104986,12-03-2024,63,Male,West,59300,25,MORTGAGE,Bachelor's,Debt Consolidation,718,0,7900,Rejected,0,,48,Not Funded,N/A,0,0
LN104987,23-05-2024,29,Male,West,32600,23,RENT,High School,Debt Consolidation,814,0,20800,Approved,20500,5.98,24,Fully Paid,Good Loan,20500,612.95
LN104988,17-04-2023,30,Female,South,52800,11,RENT,Bachelor's,Personal,588,0,20000,Approved,17920,13.01,12,Charged Off,Bad Loan,954.72,62.1
LN104989,15-12-2024,37,Male,South,58600,20,RENT,Master's,Medical,500,2,33900,Rejected,0,,24,Not Funded,N/A,0,0
LN104990,17-09-2023,32,Female,North,68900,15,RENT,Bachelor's,Debt Consolidation,818,0,6800,Approved,5840,9.69,48,Current,Good Loan,1634.24,79.18
LN104991,13-01-2022,26,Female,South,63100,34,MORTGAGE,High School,Business,467,0,18600,Rejected,0,,60,Not Funded,N/A,0,0
LN104992,07-11-2024,39,Male,South,46600,8,RENT,Master's,Debt Consolidation,636,0,25800,Rejected,0,,48,Not Funded,N/A,0,0
LN104993,25-11-2023,63,Male,West,61600,5,MORTGAGE,High School,Debt Consolidation,594,0,37900,Approved,33790,14.45,36,Fully Paid,Good Loan,33790,2441.33
LN104994,30-08-2024,61,Female,East,84200,0,OWN,Master's,Debt Consolidation,679,0,36100,Approved,34840,8.91,12,Charged Off,Bad Loan,9420.13,419.67
LN104995,23-04-2022,49,Male,Central,27800,13,MORTGAGE,Bachelor's,Medical,310,0,21800,Rejected,0,,24,Not Funded,N/A,0,0
LN104996,17-08-2022,26,Female,North,50300,23,RENT,Bachelor's,Home Improvement,656,0,24700,Approved,22540,9.9,48,Fully Paid,Good Loan,22540,1115.73
LN104997,20-06-2022,45,Female,South,59500,9,MORTGAGE,Bachelor's,Car,430,1,34200,Rejected,0,,12,Not Funded,N/A,0,0
LN104998,22-10-2022,44,Male,East,35800,17,MORTGAGE,High School,Home Improvement,504,0,30000,Approved,27020,14.33,24,Fully Paid,Good Loan,27020,1935.98
LN104999,08-07-2022,45,Male,West,82300,8,RENT,Bachelor's,Medical,735,0,35300,Approved,34530,11.45,48,Fully Paid,Good Loan,34530,1976.84
